item_id,date_id,wday,cashback,sell_price,day,month,year,event_type_1_Cultural,event_type_1_National,event_type_1_NoEvent,event_type_1_Religious,event_type_1_Sporting,event_type_2_Cultural,event_type_2_NoEvent,event_type_2_Religious,target
546,695,2,0,5.98,23,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
546,696,3,0,5.98,24,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666
546,697,4,0,5.98,25,12,2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857
546,698,5,0,5.98,26,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.2666666666666666
546,699,6,0,5.98,27,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6129032258064515
546,700,7,0,5.98,28,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.8253968253968256
546,701,1,0,5.98,29,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.4173228346456694
546,702,2,0,5.98,30,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.207843137254902
546,703,3,0,5.98,31,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.604696673189824
546,704,4,0,5.98,1,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3010752688172045
546,705,5,1,5.98,2,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.15095261358085
546,706,6,1,5.98,3,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0754578754578756
546,707,7,0,5.98,4,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.537663288975705
546,708,1,1,5.98,5,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.768845754745773
546,709,2,1,5.98,6,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.88448744163335
546,710,3,0,5.98,7,1,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.9422293430991076
546,711,4,1,5.98,8,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.471118706655171
546,712,5,1,5.98,9,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.7355527326688107
546,713,6,0,5.98,10,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.367775664855318
546,714,7,1,5.98,11,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.683888133896002
546,715,1,1,5.98,12,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.341945811245829
546,716,2,0,5.98,13,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.670972984069105
546,717,3,1,5.98,14,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.33548669046005
546,718,4,1,5.98,15,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.167743216022445
546,719,5,0,5.98,16,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.5838715310058453
546,720,6,0,5.98,17,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.291935761152741
546,721,7,0,5.98,18,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.1459678720382445
546,722,1,0,5.98,19,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0729839394725262
546,723,2,0,5.98,20,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.536491970599614
546,724,3,0,5.98,21,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.268245987843951
546,725,4,0,5.98,22,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.134122992462536
546,726,5,0,5.98,23,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.567061495866408
546,727,6,0,5.98,24,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7835307478419891
