item_id,date_id,wday,cashback,sell_price,day,month,year,event_type_1_Cultural,event_type_1_National,event_type_1_NoEvent,event_type_1_Religious,event_type_1_Sporting,event_type_2_Cultural,event_type_2_NoEvent,event_type_2_Religious,target
376,718,4,1,1.78,15,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
376,719,5,0,1.78,16,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
376,720,6,0,1.78,17,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8571428571428572
376,721,7,0,1.78,18,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8666666666666667
376,722,1,0,1.78,19,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.41935483870967744
376,723,2,0,1.78,20,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
376,724,3,0,1.78,21,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.874015748031496
376,725,4,0,1.78,22,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.43921568627451
376,726,5,0,1.78,23,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.716242661448141
376,727,6,0,1.78,24,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.858260019550342
376,728,7,0,1.78,25,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4289203712750367
376,729,1,0,1.78,26,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2144078144078143
376,730,2,0,1.78,27,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.1073129044072765
376,731,3,0,1.78,28,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.553927852041751
376,732,4,0,1.78,29,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7768791772209847
376,733,5,0,1.78,30,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.3884184023804074
376,734,6,0,1.78,31,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1942000900275422
376,735,7,0,1.78,1,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5970977672491732
376,736,1,1,1.98,2,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7985511752151015
376,737,2,1,1.98,3,2,2013,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.899278544691605
376,738,3,0,1.98,4,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.949638342684909
376,739,4,1,1.98,5,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4748188197180796
376,740,5,1,1.98,6,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7374094411622811
376,741,6,0,1.98,7,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3687046986046254
376,742,7,1,1.98,8,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6843523289070227
376,743,1,1,1.98,9,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8421761817064313
376,744,2,0,1.98,10,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9210880839905745
376,745,3,1,1.98,11,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.460544040279627
376,746,4,1,1.98,12,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.730272020642221
376,747,5,0,1.98,13,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.3651360118436964
376,748,6,1,1.98,14,2,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6825680056040027
376,749,7,1,1.98,15,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.34128400272254
376,750,1,0,1.98,16,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1706420013414047
376,751,2,0,1.98,17,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5853210006366322
376,752,3,0,1.98,18,2,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7926605003534544
376,753,4,0,1.98,19,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.896330250221891
376,754,5,0,1.98,20,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.948165125096771
376,755,6,0,1.98,21,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.474082562546661
376,756,7,0,1.98,22,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2370412812710803
376,757,1,0,1.98,23,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.618520640635887
376,758,2,0,1.98,24,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8092603203175756
376,759,3,0,1.98,25,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.40463016015869574
376,760,4,0,1.98,26,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2023150800793249
376,761,5,0,1.98,27,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6011575400396851
376,762,6,0,1.98,28,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.300578770019834
376,763,7,0,1.98,1,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15028938500991487
376,764,1,1,1.98,2,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.075144692504971
376,765,2,1,1.98,3,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.037572346252482
376,766,3,0,1.98,4,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.51878617312624
376,767,4,1,1.98,5,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25939308656311977
376,768,5,1,1.98,6,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12969654328155983
376,769,6,0,1.98,7,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0648482716407799
376,770,7,1,1.98,8,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03242413582038995
376,771,1,1,1.98,9,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01621206791019497
376,772,2,0,1.98,10,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008106033955097486
376,773,3,1,1.98,11,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004053016977548743
376,774,4,1,1.98,12,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5020265084887743
376,775,5,0,1.98,13,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2510132542443873
376,776,6,1,1.98,14,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6255066271221936
376,777,7,1,1.98,15,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.812753313561097
376,778,1,0,1.98,16,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4063766567805485
376,779,2,0,1.98,17,3,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2031883283902742
376,780,3,0,1.98,18,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.101594164195137
376,781,4,0,1.98,19,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5507970820975685
376,782,5,0,1.98,20,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7753985410487843
376,783,6,0,1.98,21,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3876992705243922
376,784,7,0,1.98,22,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6938496352621961
376,785,1,0,1.98,23,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.34692481763109806
376,786,2,0,1.98,24,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.173462408815549
