item_id,date_id,wday,cashback,sell_price,day,month,year,event_type_1_Cultural,event_type_1_National,event_type_1_NoEvent,event_type_1_Religious,event_type_1_Sporting,event_type_2_Cultural,event_type_2_NoEvent,event_type_2_Religious,target
586,695,2,0,1.58,23,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0
586,696,3,0,1.58,24,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,80.66666666666667
586,697,4,0,1.58,25,12,2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,69.42857142857143
586,698,5,0,1.58,26,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.266666666666666
586,699,6,0,1.58,27,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.70967741935484
586,700,7,0,1.58,28,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.87301587301587
586,701,1,0,1.58,29,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.43307086614173
586,702,2,0,1.58,30,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.20392156862745
586,703,3,0,1.58,31,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.10371819960861
586,704,4,0,1.58,1,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.05278592375367
586,705,5,1,1.58,2,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.52808988764045
586,706,6,1,1.58,3,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.26373626373626
586,707,7,0,1.58,4,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.63227933097302
586,708,1,1,1.58,5,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.81700543246048
586,709,2,1,1.58,6,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.90835291604358
586,710,3,0,1.58,7,1,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.953978789959564
586,711,4,1,1.58,8,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.476970496906254
586,712,5,1,1.58,9,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.73848624605654
586,713,6,0,1.58,10,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.369248140808374
586,714,7,1,1.58,11,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,61.684634861597885
586,715,1,1,1.58,12,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,70.84232179752435
586,716,2,0,1.58,13,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59.92115829495389
586,717,3,1,1.58,14,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52.96057831771115
586,718,4,1,1.58,15,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.48028907062346
586,719,5,0,1.58,16,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.74014427483512
586,720,6,0,1.58,17,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.87007210955131
586,721,7,0,1.58,18,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.935036077611414
586,722,1,0,1.58,19,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52.46751807059168
586,723,2,0,1.58,20,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.73375902275324
586,724,3,0,1.58,21,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42.36687950824097
586,725,4,0,1.58,22,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.683439750542604
586,726,5,0,1.58,23,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.84171987484249
586,727,6,0,1.58,24,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37.92085993801253
586,728,7,0,1.58,25,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.4604299692123
586,729,1,0,1.58,26,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.730214984875936
586,730,2,0,1.58,27,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.865107492527244
586,731,3,0,1.58,28,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.43255374619499
586,732,4,0,1.58,29,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.71627687309853
586,733,5,0,1.58,30,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.85813843653861
586,734,6,0,1.58,31,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.92906921826209
586,735,7,0,1.58,1,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.96453460913607
586,736,1,1,1.58,2,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.48226730457065
586,737,2,1,1.58,3,2,2013,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.24113365228587
586,738,3,0,1.58,4,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.12056682614236
586,739,4,1,1.58,5,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.56028341307133
586,740,5,1,1.58,6,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.78014170653563
586,741,6,0,1.58,7,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.39007085326775
586,742,7,1,1.58,8,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.69503542663389
586,743,1,1,1.58,9,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.347517713316975
586,744,2,0,1.58,10,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.67375885665848
586,745,3,1,1.58,11,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.33687942832924
586,746,4,1,1.58,12,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.16843971416462
586,747,5,0,1.58,13,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.58421985708231
586,748,6,1,1.58,14,2,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.29210992854115
586,749,7,1,1.58,15,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.146054964270576
586,750,1,0,1.58,16,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.07302748213529
586,751,2,0,1.58,17,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.53651374106764
586,752,3,0,1.58,18,2,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,57.26825687053382
586,753,4,0,1.58,19,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.13412843526691
586,754,5,0,1.58,20,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.06706421763346
586,755,6,0,1.58,21,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.03353210881673
586,756,7,0,1.58,22,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.016766054408365
586,757,1,0,1.58,23,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.50838302720418
586,758,2,0,1.58,24,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,57.254191513602095
586,759,3,0,1.58,25,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.62709575680105
586,760,4,0,1.58,26,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.81354787840053
586,761,5,0,1.58,27,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.906773939200264
586,762,6,0,1.58,28,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.45338696960013
586,763,7,0,1.58,1,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.726693484800066
586,764,1,1,1.58,2,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,64.36334674240004
586,765,2,1,1.58,3,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.68167337120002
586,766,3,0,1.58,4,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,54.84083668560001
586,767,4,1,1.58,5,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.920418342800005
586,768,5,1,1.58,6,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.9602091714
586,769,6,0,1.58,7,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.980104585700005
586,770,7,1,1.58,8,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,55.99005229285
586,771,1,1,1.58,9,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,63.995026146425005
586,772,2,0,1.58,10,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.9975130732125
586,773,3,1,1.58,11,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,61.99875653660625
586,774,4,1,1.58,12,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.499378268303126
586,775,5,0,1.58,13,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.249689134151566
586,776,6,1,1.58,14,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.62484456707578
586,777,7,1,1.58,15,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.81242228353789
586,778,1,0,1.58,16,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,65.40621114176895
586,779,2,0,1.58,17,3,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.703105570884475
586,780,3,0,1.58,18,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.85155278544224
586,781,4,0,1.58,19,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.92577639272112
586,782,5,0,1.58,20,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.96288819636056
586,783,6,0,1.58,21,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.481444098180276
586,784,7,0,1.58,22,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.24072204909014
586,785,1,0,1.58,23,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.62036102454507
586,786,2,0,1.58,24,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.31018051227254
586,787,3,0,1.58,25,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.15509025613627
586,788,4,0,1.58,26,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.07754512806814
586,789,5,0,1.58,27,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.53877256403407
586,790,6,0,1.58,28,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.26938628201704
586,791,7,0,1.58,29,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.63469314100852
586,792,1,0,1.58,30,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59.817346570504256
586,793,2,0,1.58,31,3,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.90867328525213
586,794,3,0,1.58,1,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.45433664262606
586,795,4,1,1.58,2,4,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.72716832131303
586,796,5,1,1.58,3,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.863584160656515
586,797,6,0,1.58,4,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.43179208032826
586,798,7,1,1.58,5,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.215896040164125
586,799,1,1,1.58,6,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59.10794802008206
586,800,2,0,1.58,7,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,55.55397401004103
586,801,3,1,1.58,8,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.276987005020516
