item_id,date_id,wday,cashback,sell_price,day,month,year,event_type_1_Cultural,event_type_1_National,event_type_1_NoEvent,event_type_1_Religious,event_type_1_Sporting,event_type_2_Cultural,event_type_2_NoEvent,event_type_2_Religious,target
714,695,2,0,1.48,23,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39
714,696,3,0,1.48,24,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20
714,697,4,0,1.48,25,12,2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23
714,698,5,0,1.48,26,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14
714,699,6,0,1.48,27,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,700,7,0,1.48,28,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24
714,701,1,0,1.48,29,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,702,2,0,1.48,30,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25
714,703,3,0,1.48,31,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,704,4,0,1.48,1,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16
714,705,5,1,1.48,2,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22
714,706,6,1,1.48,3,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23
714,707,7,0,1.48,4,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
714,708,1,1,1.48,5,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23
714,709,2,1,1.48,6,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,710,3,0,1.48,7,1,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19
714,711,4,1,1.48,8,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13
714,712,5,1,1.48,9,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,713,6,0,1.48,10,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16
714,714,7,1,1.48,11,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
714,715,1,1,1.48,12,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,716,2,0,1.48,13,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15
714,717,3,1,1.48,14,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,718,4,1,1.48,15,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
714,719,5,0,1.48,16,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22
714,720,6,0,1.48,17,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,721,7,0,1.48,18,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22
714,722,1,0,1.48,19,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,723,2,0,1.48,20,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15
714,724,3,0,1.48,21,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20
714,725,4,0,1.48,22,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
714,726,5,0,1.48,23,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13
714,727,6,0,1.48,24,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20
714,728,7,0,1.48,25,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,729,1,0,1.48,26,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14
714,730,2,0,1.48,27,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,731,3,0,1.48,28,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16
714,732,4,0,1.48,29,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13
714,733,5,0,1.48,30,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
714,734,6,0,1.48,31,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13
714,735,7,0,1.48,1,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24
714,736,1,1,1.48,2,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,737,2,1,1.48,3,2,2013,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17
714,738,3,0,1.48,4,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
714,739,4,1,1.48,5,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25
714,740,5,1,1.48,6,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,741,6,0,1.48,7,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,742,7,1,1.48,8,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,743,1,1,1.48,9,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31
714,744,2,0,1.48,10,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24
714,745,3,1,1.48,11,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,746,4,1,1.48,12,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,747,5,0,1.48,13,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33
714,748,6,1,1.48,14,2,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24
714,749,7,1,1.48,15,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40
714,750,1,0,1.48,16,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32
714,751,2,0,1.48,17,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41
714,752,3,0,1.48,18,2,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15
714,753,4,0,1.48,19,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9
714,754,5,0,1.48,20,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18
714,755,6,0,1.48,21,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25
714,756,7,0,1.48,22,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,757,1,0,1.48,23,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25
714,758,2,0,1.48,24,2,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25
714,759,3,0,1.48,25,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,760,4,0,1.48,26,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,761,5,0,1.48,27,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23
714,762,6,0,1.48,28,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33
714,763,7,0,1.48,1,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42
714,764,1,1,1.48,2,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36
714,765,2,1,1.48,3,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37
714,766,3,0,1.48,4,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42
714,767,4,1,1.48,5,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,768,5,1,1.48,6,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35
714,769,6,0,1.48,7,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37
714,770,7,1,1.48,8,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
714,771,1,1,1.48,9,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33
714,772,2,0,1.48,10,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34
714,773,3,1,1.48,11,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
714,774,4,1,1.48,12,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24
714,775,5,0,1.48,13,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24
714,776,6,1,1.48,14,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,777,7,1,1.48,15,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,778,1,0,1.48,16,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38
714,779,2,0,1.48,17,3,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25
714,780,3,0,1.48,18,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,781,4,0,1.48,19,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,782,5,0,1.48,20,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,783,6,0,1.48,21,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,784,7,0,1.48,22,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32
714,785,1,0,1.48,23,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,786,2,0,1.48,24,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,787,3,0,1.48,25,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,788,4,0,1.48,26,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,789,5,0,1.48,27,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25
714,790,6,0,1.48,28,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32
714,791,7,0,1.48,29,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31
714,792,1,0,1.48,30,3,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49
714,793,2,0,1.48,31,3,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26
714,794,3,0,1.48,1,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,795,4,1,1.48,2,4,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24
714,796,5,1,1.48,3,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
714,797,6,0,1.48,4,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23
714,798,7,1,1.48,5,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
714,799,1,1,1.48,6,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41
714,800,2,0,1.48,7,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,801,3,1,1.48,8,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25
714,802,4,1,1.48,9,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,803,5,0,1.48,10,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,804,6,1,1.48,11,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,805,7,1,1.48,12,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37
714,806,1,0,1.48,13,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,807,2,1,1.48,14,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
714,808,3,1,1.48,15,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33
714,809,4,0,1.48,16,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,810,5,0,1.48,17,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19
714,811,6,0,1.48,18,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24
714,812,7,0,1.48,19,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,813,1,0,1.48,20,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31
714,814,2,0,1.48,21,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
714,815,3,0,1.48,22,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,816,4,0,1.48,23,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,817,5,0,1.48,24,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21
714,818,6,0,1.48,25,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,819,7,0,1.48,26,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
714,820,1,0,1.48,27,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44
714,821,2,0,1.48,28,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32
714,822,3,0,1.48,29,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,823,4,0,1.48,30,4,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45
714,824,5,0,1.48,1,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48
714,825,6,1,1.48,2,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31
714,826,7,1,1.48,3,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
714,827,1,0,1.48,4,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47
714,828,2,1,1.48,5,5,2013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33
714,829,3,1,1.48,6,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45
714,830,4,0,1.48,7,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35
714,831,5,1,1.48,8,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48
714,832,6,1,1.48,9,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38
714,833,7,0,1.48,10,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,834,1,1,1.48,11,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30
714,835,2,1,1.48,12,5,2013,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23
714,836,3,0,1.48,13,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47
714,837,4,1,1.48,14,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44
714,838,5,1,1.48,15,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,61
714,839,6,0,1.48,16,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25
714,840,7,0,1.48,17,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34
714,841,1,0,1.48,18,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,64
714,842,2,0,1.48,19,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48
714,843,3,0,1.48,20,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62
714,844,4,0,1.48,21,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51
714,845,5,0,1.48,22,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
714,846,6,0,1.48,23,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28
714,847,7,0,1.48,24,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42
714,848,1,0,1.48,25,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48
714,849,2,0,1.48,26,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40
714,850,3,0,1.48,27,5,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17
714,851,4,0,1.48,28,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18
714,852,5,0,1.48,29,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38
714,853,6,0,1.48,30,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50
714,854,7,0,1.48,31,5,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49
714,855,1,0,1.48,1,6,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39
714,856,2,1,1.48,2,6,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,857,3,1,1.48,3,6,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29
714,858,4,0,1.48,4,6,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39
714,859,5,1,1.48,5,6,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44
714,860,6,1,1.48,6,6,2013,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28
714,861,7,0,1.48,7,6,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52
714,862,1,1,1.48,8,6,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42
