item_id,date_id,wday,cashback,sell_price,day,month,year,event_type_1_Cultural,event_type_1_National,event_type_1_NoEvent,event_type_1_Religious,event_type_1_Sporting,event_type_2_Cultural,event_type_2_NoEvent,event_type_2_Religious,target
586,695,2,0,1.58,23,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88
586,696,3,0,1.58,24,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,77
586,697,4,0,1.58,25,12,2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61
586,698,5,0,1.58,26,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56
586,699,6,0,1.58,27,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36
586,700,7,0,1.58,28,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51
586,701,1,0,1.58,29,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49
586,702,2,0,1.58,30,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43
586,703,3,0,1.58,31,12,2012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48
586,704,4,0,1.58,1,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49
586,705,5,1,1.58,2,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,55
586,706,6,1,1.58,3,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49
586,707,7,0,1.58,4,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57
586,708,1,1,1.58,5,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,82
586,709,2,1,1.58,6,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,58
586,710,3,0,1.58,7,1,2013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37
586,711,4,1,1.58,8,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45
586,712,5,1,1.58,9,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48
586,713,6,0,1.58,10,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53
586,714,7,1,1.58,11,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,73
586,715,1,1,1.58,12,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,80
586,716,2,0,1.58,13,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49
586,717,3,1,1.58,14,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46
586,718,4,1,1.58,15,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50
586,719,5,0,1.58,16,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34
586,720,6,0,1.58,17,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39
586,721,7,0,1.58,18,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47
586,722,1,0,1.58,19,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,61
586,723,2,0,1.58,20,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39
586,724,3,0,1.58,21,1,2013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39
586,725,4,0,1.58,22,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27
586,726,5,0,1.58,23,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31
586,727,6,0,1.58,24,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43
586,728,7,0,1.58,25,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45
586,729,1,0,1.58,26,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60
586,730,2,0,1.58,27,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,63
586,731,3,0,1.58,28,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38
586,732,4,0,1.58,29,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48
586,733,5,0,1.58,30,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36
586,734,6,0,1.58,31,1,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26
586,735,7,0,1.58,1,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56
586,736,1,1,1.58,2,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68
586,737,2,1,1.58,3,2,2013,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66
586,738,3,0,1.58,4,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41
586,739,4,1,1.58,5,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62
586,740,5,1,1.58,6,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51
586,741,6,0,1.58,7,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37
586,742,7,1,1.58,8,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56
586,743,1,1,1.58,9,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,74
586,744,2,0,1.58,10,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,73
586,745,3,1,1.58,11,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57
586,746,4,1,1.58,12,2,2013,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44
